EMP_ID,AGE,GENDER,STATUS,EMPLOYMENT,SUFFICIENT_INCOME,SALARY,TO_DO_COMPLETED,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,FLOW,DAILY_STEPS,SLEEP_HOURS,LOST_VACATION,PERSONAL_AWARDS,TIME_FOR_HOBBY,HEALTHY_DIET,WORK_LIFE_BALANCE_SCORE
241,25 to 35,Male,divorced,flight_attendant,1,Medium,4,2,3,6,3,8,4,6,8,0,4,5,4,667.7
242,25 to 35,Female,single,flight_attendant,2,High,6,2,10,10,5,10,4,6,8,0,10,6,5,754.4
243,36 to 50,Female,single,checkin_agent,2,High,6,3,9,4,10,7,4,6,6,0,10,3,4,706.4
244,51 or more,Male,single,checkin_agent,2,High,1,5,4,3,9,3,2,8,5,6,4,1,5,645.4
245,36 to 50,Female,in a relation,checkin_agent,1,Medium,3,3,3,1,5,1,3,1,5,4,4,8,1,598.1
246,25 to 35,Male,married,checkin_agent,1,Low,3,2,8,1,3,0,1,7,7,10,5,0,2,625.2
247,25 to 35,Male,divorced,flight_attendant,1,Low,7,1,10,10,10,10,5,3,7,10,10,2,5,728.1
248,51 or more,Female,married,checkin_agent,1,Medium,4,3,2,10,8,1,0,2,7,0,7,0,4,668.4
249,36 to 50,Female,married,checkin_agent,1,Low,8,3,3,2,8,3,3,6,8,0,10,1,2,672.8
250,51 or more,Female,married,flight_attendant,1,Medium,7,4,10,10,10,2,5,8,6,0,10,6,5,710.2
251,Less than 25,Male,in a relation,flight_attendant,1,Low,3,2,2,0,6,1,2,3,7,10,0,4,1,629.5
252,36 to 50,Female,divorced,flight_attendant,1,Medium,5,3,10,7,10,1,10,8,6,0,5,2,2,693.2
253,25 to 35,Male,married,flight_attendant,1,Low,3,4,5,10,10,4,1,6,7,10,3,2,4,638.6
254,36 to 50,Male,married,flight_attendant,1,Low,6,3,10,7,10,7,6,7,8,0,10,4,4,729.1
255,51 or more,Male,divorced,flight_attendant,1,Low,2,3,3,1,3,2,8,4,6,5,8,1,2,607.4
256,25 to 35,Male,married,checkin_agent,1,Medium,8,4,5,8,10,1,2,9,7,0,7,1,4,685.1
257,25 to 35,Female,in a relation,checkin_agent,1,Medium,5,5,5,2,10,4,6,5,8,5,3,3,2,655.6
258,36 to 50,Female,in a relation,checkin_agent,1,Low,9,1,2,10,2,2,2,5,8,0,5,5,2,664.1
259,25 to 35,Female,in a relation,flight_attendant,1,Medium,4,2,8,6,3,5,1,3,8,0,7,1,2,672.2
260,51 or more,Male,married,checkin_agent,1,Medium,7,2,6,8,7,3,2,2,7,0,5,5,1,665
261,36 to 50,Female,divorced,flight_attendant,1,Low,4,2,10,10,7,10,4,4,6,4,10,5,2,687.3
262,51 or more,Female,in a relation,flight_attendant,1,Low,9,1,3,0,5,1,5,4,8,10,4,3,5,646.9
263,51 or more,Male,in a relation,checkin_agent,1,Low,8,4,6,10,2,8,1,8,8,5,7,1,4,681.7
264,51 or more,Male,married,checkin_agent,2,High,10,1,8,10,8,8,2,10,7,0,6,5,4,741.4
265,25 to 35,Female,divorced,flight_attendant,2,High,9,1,4,10,10,10,6,10,8,8,10,7,3,722.9
266,Less than 25,Female,divorced,flight_attendant,2,High,2,4,6,0,4,7,2,8,9,6,2,0,3,620.7
267,Less than 25,Female,married,flight_attendant,2,High,3,4,4,0,3,0,0,8,8,7,1,0,3,589.9
268,25 to 35,Male,in a relation,flight_attendant,1,Medium,10,1,5,3,10,5,3,5,7,0,10,2,5,720
269,25 to 35,Female,single,checkin_agent,2,High,1,3,1,3,1,1,0,5,8,10,3,1,3,575.7
270,51 or more,Female,divorced,checkin_agent,2,High,3,1,10,6,10,2,6,5,6,5,5,0,5,684.1
271,36 to 50,Female,married,checkin_agent,2,High,7,2,10,10,10,10,10,5,7,8,10,10,5,769.3
272,36 to 50,Female,divorced,checkin_agent,2,High,1,3,3,3,6,4,2,3,6,5,6,1,2,620.8
273,25 to 35,Female,single,flight_attendant,1,Low,3,5,4,2,10,2,5,1,4,5,10,8,1,601.3
274,51 or more,Female,married,flight_attendant,2,High,10,2,10,10,10,10,10,8,5,5,10,10,5,771.2
275,51 or more,Female,single,flight_attendant,1,Low,7,2,4,10,5,1,1,8,7,0,4,1,4,671.3
276,25 to 35,Male,married,flight_attendant,1,Medium,5,5,8,2,7,4,1,2,7,5,3,3,4,649.7
277,25 to 35,Male,in a relation,flight_attendant,1,Low,3,4,5,6,3,1,1,5,5,10,10,1,1,600.6
278,36 to 50,Female,in a relation,flight_attendant,1,Low,10,2,3,10,10,4,0,8,7,0,5,2,4,700.2
279,36 to 50,Female,single,checkin_agent,1,Medium,10,2,4,0,4,1,0,10,6,0,2,0,4,646
280,36 to 50,Female,in a relation,checkin_agent,1,Low,5,1,5,3,7,2,7,3,7,0,3,6,0,636.3
281,25 to 35,Female,single,flight_attendant,1,Low,7,3,8,6,10,3,1,2,6,0,6,0,2,681.8
282,36 to 50,Male,single,checkin_agent,1,Low,5,1,9,9,10,8,9,5,5,10,7,9,3,699.2
283,51 or more,Female,married,flight_attendant,1,Low,6,4,5,5,7,2,1,2,6,0,4,3,4,642.7
284,25 to 35,Female,single,checkin_agent,1,Medium,3,3,4,2,10,6,2,7,5,3,6,2,3,665.6
285,51 or more,Male,married,flight_attendant,1,Medium,5,0,6,5,6,2,1,5,6,0,5,10,5,684.1
286,36 to 50,Male,married,checkin_agent,1,Low,1,3,10,4,6,3,2,6,6,7,7,2,2,641.8
287,51 or more,Female,divorced,checkin_agent,1,Medium,5,4,1,10,10,2,4,1,8,5,2,5,1,627.6
288,36 to 50,Male,married,checkin_agent,1,Low,7,5,2,10,10,5,3,5,5,0,10,1,3,673.7
289,51 or more,Male,in a relation,checkin_agent,1,Low,8,4,4,10,6,10,1,3,7,0,10,3,1,682.2
290,36 to 50,Female,single,checkin_agent,1,Medium,5,3,3,1,5,0,0,1,6,7,2,0,1,579.6
291,51 or more,Female,divorced,flight_attendant,1,Medium,0,2,5,5,2,2,3,3,7,0,5,4,5,656.7
292,Less than 25,Female,single,flight_attendant,1,Medium,8,2,2,1,2,4,4,5,8,0,8,4,5,655.6
293,Less than 25,Male,single,checkin_agent,1,Medium,6,2,6,5,6,7,8,8,9,0,5,6,5,709.1
294,25 to 35,Female,in a relation,checkin_agent,1,Low,1,5,3,1,1,0,1,5,9,5,1,0,5,553.8
295,25 to 35,Female,in a relation,checkin_agent,1,Low,3,4,4,1,7,1,3,7,8,5,7,0,3,630.5
296,Less than 25,Female,single,checkin_agent,1,Low,8,1,8,10,6,3,7,6,8,0,8,4,2,710.2
297,36 to 50,Female,in a relation,checkin_agent,1,Medium,8,1,10,10,7,10,5,8,5,8,10,4,3,754.2
298,36 to 50,Female,in a relation,flight_attendant,1,Medium,4,3,6,4,10,5,3,6,6,0,10,1,3,657.1
299,25 to 35,Female,single,checkin_agent,1,Low,9,5,4,3,10,2,3,10,6,8,2,2,2,610.3
300,25 to 35,Male,single,checkin_agent,1,Medium,1,3,0,0,2,1,0,1,7,10,2,0,1,556
301,25 to 35,Male,married,checkin_agent,1,Medium,0,5,1,3,10,0,1,5,6,10,0,0,4,554.9
302,36 to 50,Male,single,checkin_agent,1,Medium,7,1,2,10,5,2,4,2,6,0,4,4,3,683.5
303,25 to 35,Female,in a relation,flight_attendant,1,Medium,10,2,3,6,6,5,2,10,8,1,10,5,5,721.2
304,25 to 35,Male,single,checkin_agent,1,Low,9,3,6,5,10,3,5,4,7,0,4,4,2,668.8
305,36 to 50,Male,in a relation,checkin_agent,1,Medium,7,2,5,2,10,2,3,5,7,5,1,5,2,638.4
306,25 to 35,Female,divorced,flight_attendant,1,Low,5,5,2,2,0,2,1,2,6,10,3,0,5,559.4
307,36 to 50,Male,in a relation,checkin_agent,1,Low,6,4,3,0,10,9,3,7,8,7,10,2,2,679.8
308,25 to 35,Male,in a relation,checkin_agent,1,Low,4,1,2,3,1,3,2,5,5,2,7,5,2,632.9
309,36 to 50,Female,divorced,checkin_agent,1,Medium,8,3,10,6,10,5,2,6,8,5,10,10,5,722.1
310,51 or more,Female,married,flight_attendant,1,Medium,3,2,2,10,6,10,3,1,7,10,10,2,5,683.5
311,25 to 35,Female,single,checkin_agent,1,Low,9,3,5,10,7,5,4,7,5,7,10,1,4,691.1
312,36 to 50,Male,divorced,checkin_agent,1,Medium,8,0,10,2,3,4,2,9,7,0,7,7,3,702.1
313,51 or more,Female,single,checkin_agent,1,Medium,10,3,10,10,10,10,4,7,7,0,10,1,4,764.6
314,51 or more,Male,married,checkin_agent,1,Medium,8,2,5,2,4,5,2,8,7,0,10,1,4,701.9
315,36 to 50,Male,divorced,checkin_agent,1,Medium,5,5,5,5,5,5,5,5,5,5,5,5,5,656.7
316,51 or more,Female,in a relation,flight_attendant,1,Medium,8,3,10,10,10,10,5,2,5,0,10,4,3,703.7
317,25 to 35,Female,married,checkin_agent,1,Medium,9,3,6,3,10,3,1,2,7,10,4,1,2,648
318,51 or more,Female,in a relation,flight_attendant,1,Medium,3,1,5,10,3,1,1,7,7,0,9,1,5,683
319,36 to 50,Female,single,flight_attendant,1,Medium,8,3,10,6,10,5,2,6,8,5,10,10,5,722.1
320,25 to 35,Male,single,checkin_agent,1,Medium,5,1,5,1,5,6,1,3,8,10,3,1,1,643.3
321,36 to 50,Male,divorced,checkin_agent,1,Low,9,4,10,5,4,2,2,2,9,0,10,2,3,643.3
322,36 to 50,Female,divorced,flight_attendant,1,Low,9,2,7,8,8,2,8,3,7,1,6,1,1,682.2
323,36 to 50,Female,in a relation,checkin_agent,1,Medium,5,3,5,2,2,3,1,2,7,0,5,1,4,646.3
324,36 to 50,Male,single,checkin_agent,1,Low,4,3,6,4,3,1,2,5,5,10,10,1,3,626.1
325,25 to 35,Female,divorced,flight_attendant,1,Low,4,2,8,3,3,0,1,2,9,3,2,1,1,622.9
326,36 to 50,Female,single,flight_attendant,1,Low,5,4,5,8,5,9,1,4,7,10,9,3,5,633.1
327,36 to 50,Male,married,flight_attendant,1,Medium,6,3,5,6,3,6,7,4,8,0,3,2,1,609.5
328,36 to 50,Female,divorced,checkin_agent,1,Low,0,4,10,10,10,6,0,10,6,10,4,0,1,625.6
329,36 to 50,Female,in a relation,checkin_agent,1,Low,4,5,2,10,10,6,2,10,8,10,3,3,4,656.6
330,36 to 50,Male,single,flight_attendant,1,Medium,8,4,4,10,10,3,2,4,8,0,10,1,2,663.9
331,36 to 50,Female,married,flight_attendant,1,Medium,2,2,7,10,3,10,2,9,9,0,10,1,5,704.2
332,36 to 50,Male,divorced,checkin_agent,1,Low,3,3,2,10,4,2,2,6,8,0,4,2,3,666
333,51 or more,Male,divorced,flight_attendant,1,Low,8,2,5,2,10,2,3,8,7,6,4,4,1,642.4
334,36 to 50,Female,single,checkin_agent,1,Medium,6,1,7,6,10,5,6,8,7,0,3,7,3,686.6
335,51 or more,Male,married,checkin_agent,1,Medium,7,1,2,2,6,1,0,6,9,0,2,0,3,659.4
336,36 to 50,Female,in a relation,flight_attendant,1,Medium,8,3,10,6,10,5,2,6,8,5,10,10,5,722.1
337,51 or more,Male,single,flight_attendant,1,Low,9,1,1,1,1,0,1,5,7,10,0,8,3,621.4
338,36 to 50,Female,married,flight_attendant,1,Low,5,3,7,10,10,1,7,9,7,0,5,7,3,731
339,25 to 35,Male,single,flight_attendant,1,Low,6,3,10,0,10,4,1,10,8,0,1,1,1,663.4
340,Less than 25,Female,single,checkin_agent,1,Low,7,3,8,5,4,7,5,4,7,0,5,8,2,667.1
341,36 to 50,Female,single,flight_attendant,1,Medium,5,5,3,5,2,1,4,4,8,0,1,1,2,585.7
342,36 to 50,Female,married,checkin_agent,1,Medium,4,2,2,2,3,1,1,5,8,0,6,2,3,626.7
343,25 to 35,Female,married,checkin_agent,1,Low,4,5,1,2,5,3,2,4,6,0,5,1,2,597.2
344,25 to 35,Female,divorced,checkin_agent,1,Low,10,2,1,3,5,7,8,4,8,6,5,3,3,675.8
345,51 or more,Female,married,checkin_agent,1,Medium,10,1,5,6,3,8,6,10,8,0,4,5,5,729.7
346,36 to 50,Female,in a relation,flight_attendant,1,Medium,7,3,10,4,2,3,4,6,8,0,10,2,5,703.4
347,25 to 35,Female,in a relation,flight_attendant,1,Medium,5,4,6,8,3,2,2,8,6,5,3,4,3,655.8
348,25 to 35,Male,single,flight_attendant,1,Low,3,2,5,2,2,1,3,5,8,0,5,1,2,625
349,25 to 35,Male,married,flight_attendant,1,Low,2,1,6,0,5,0,0,3,7,0,5,1,0,626.1
350,25 to 35,Female,divorced,flight_attendant,1,Medium,6,4,4,3,6,6,3,5,7,0,4,5,2,653.7
351,25 to 35,Male,single,checkin_agent,1,Low,10,0,1,1,10,10,5,5,10,0,6,10,5,724
352,25 to 35,Male,divorced,checkin_agent,1,Low,3,2,5,4,5,5,4,6,7,4,6,9,2,670.9
353,36 to 50,Female,in a relation,flight_attendant,1,Low,8,0,10,10,10,10,5,6,6,10,3,1,5,699.6
354,25 to 35,Female,married,checkin_agent,1,Medium,9,1,2,1,3,1,3,6,7,0,3,0,5,635.2
355,36 to 50,Female,single,checkin_agent,1,Medium,3,4,10,5,4,5,1,4,6,2,10,7,2,655
356,25 to 35,Male,married,checkin_agent,1,Low,8,3,6,2,3,2,1,5,7,0,5,1,5,657.1
357,25 to 35,Male,in a relation,flight_attendant,1,Medium,5,3,4,2,3,4,2,5,9,5,6,3,2,611.6
358,36 to 50,Male,divorced,flight_attendant,1,Low,6,4,8,5,10,5,1,2,8,4,10,1,2,672
359,36 to 50,Male,divorced,flight_attendant,1,Medium,2,2,3,3,2,4,1,1,5,0,4,2,2,584.5
360,51 or more,Female,married,flight_attendant,1,Low,6,4,3,5,6,6,1,10,8,0,7,1,4,685.5
361,36 to 50,Male,single,checkin_agent,1,Medium,2,4,2,0,4,2,1,2,6,5,2,0,4,550.9
362,36 to 50,Male,single,flight_attendant,1,Medium,2,2,2,6,1,2,1,2,6,1,6,2,1,603.6
363,36 to 50,Female,married,flight_attendant,1,Low,6,1,5,5,5,2,0,8,7,0,3,2,5,686.6
364,36 to 50,Female,divorced,flight_attendant,2,High,6,2,10,8,10,5,1,7,6,0,10,3,3,696.4
365,25 to 35,Male,in a relation,flight_attendant,1,Medium,5,2,4,4,7,2,2,10,7,0,2,3,5,670
366,51 or more,Female,in a relation,checkin_agent,2,High,8,3,7,4,4,0,1,6,7,5,2,0,4,618.2
367,25 to 35,Male,single,flight_attendant,1,Medium,5,2,4,4,7,2,2,10,7,0,2,3,5,670
368,51 or more,Female,divorced,checkin_agent,1,Low,3,2,10,8,10,7,3,5,7,0,4,3,3,684.3
369,25 to 35,Female,married,flight_attendant,1,Medium,6,2,3,3,3,5,1,2,8,0,3,3,3,665.2
370,25 to 35,Male,single,flight_attendant,1,Medium,7,1,5,4,5,3,1,8,9,0,3,5,4,700.6
371,51 or more,Female,divorced,flight_attendant,1,Medium,4,3,4,10,6,3,5,3,7,10,10,10,4,656.7
372,Less than 25,Female,in a relation,flight_attendant,1,Low,7,3,8,8,8,10,8,10,7,3,10,8,4,741.4
373,36 to 50,Male,in a relation,checkin_agent,1,Low,5,2,4,1,4,1,7,2,7,0,4,8,2,627.6
374,36 to 50,Male,married,checkin_agent,1,Medium,6,2,8,5,6,3,5,1,5,10,5,0,3,611.7
375,25 to 35,Male,married,checkin_agent,1,Low,7,3,3,0,5,1,3,8,6,6,1,4,2,645.6
376,25 to 35,Female,in a relation,flight_attendant,1,Low,8,1,10,6,3,5,5,4,7,3,10,4,4,704.5
377,25 to 35,Female,divorced,checkin_agent,1,Low,6,4,3,3,10,4,1,6,7,0,10,1,4,684.5
378,25 to 35,Male,single,checkin_agent,1,Medium,10,2,4,9,4,3,2,10,8,10,10,5,4,699.1
379,25 to 35,Male,married,checkin_agent,1,Medium,10,2,4,9,4,3,2,10,8,10,10,5,4,699.1
380,36 to 50,Male,married,checkin_agent,1,Medium,6,3,2,4,5,1,4,10,7,0,10,1,5,671.7
381,25 to 35,Male,single,flight_attendant,1,Medium,9,2,8,3,10,3,6,4,8,0,5,7,4,694.5
382,Less than 25,Male,in a relation,flight_attendant,1,Low,1,5,3,2,3,10,3,1,7,10,4,3,1,596.8
383,36 to 50,Female,in a relation,checkin_agent,1,Low,9,3,1,3,1,4,2,5,7,0,6,4,5,691.1
384,25 to 35,Female,in a relation,checkin_agent,1,Medium,9,3,6,1,1,4,1,7,9,0,1,2,1,640.9
385,36 to 50,Male,in a relation,checkin_agent,1,Low,10,5,4,5,7,10,4,10,7,10,10,1,2,661.5
386,36 to 50,Male,in a relation,checkin_agent,1,Medium,5,2,10,4,2,1,1,1,6,8,10,1,3,622.1
387,36 to 50,Male,single,checkin_agent,1,Low,5,2,10,4,2,1,1,1,6,8,10,1,3,622.1
388,25 to 35,Female,divorced,flight_attendant,1,Medium,7,2,10,10,10,5,2,8,7,0,10,5,5,747.8
389,25 to 35,Female,single,flight_attendant,1,Medium,4,2,7,2,3,8,2,7,9,0,10,2,5,690.2
390,36 to 50,Female,married,flight_attendant,1,Low,9,4,3,5,8,6,5,3,8,6,5,6,3,694.3
391,25 to 35,Female,single,flight_attendant,1,Medium,0,3,2,2,1,0,0,1,10,0,3,0,0,551.5
392,25 to 35,Male,divorced,checkin_agent,1,Medium,5,3,7,2,4,6,2,6,7,0,10,2,4,645.4
393,51 or more,Female,married,checkin_agent,1,Medium,10,1,4,10,10,2,7,4,8,0,1,3,5,697.9
394,25 to 35,Female,single,flight_attendant,1,Medium,7,4,1,10,4,0,1,5,6,0,10,1,3,633.1
395,51 or more,Male,single,checkin_agent,1,Medium,7,0,10,10,10,8,3,4,7,0,10,7,4,738.5
396,36 to 50,Male,divorced,checkin_agent,1,Medium,6,2,2,2,9,2,2,6,6,0,2,0,2,641.8
397,36 to 50,Male,married,flight_attendant,1,Low,5,4,5,1,3,2,1,1,7,0,4,0,2,603.6
398,36 to 50,Male,single,checkin_agent,1,Medium,5,4,5,1,3,2,1,1,7,0,4,0,2,603.6
399,51 or more,Female,single,checkin_agent,1,Medium,10,4,9,10,10,3,5,2,8,0,7,3,0,706
400,36 to 50,Female,married,checkin_agent,1,Low,6,3,10,8,10,3,2,10,7,5,10,2,5,687
401,36 to 50,Female,single,flight_attendant,1,Medium,6,3,10,8,10,3,2,10,7,5,10,2,5,687
402,51 or more,Female,single,flight_attendant,1,Medium,8,4,7,3,1,0,0,5,4,0,3,1,2,637.8
403,51 or more,Female,single,flight_attendant,1,Low,2,2,3,5,2,5,5,5,6,10,10,6,4,651.8
404,36 to 50,Female,in a relation,flight_attendant,1,Low,8,2,4,1,10,1,0,4,5,0,10,0,2,614
405,25 to 35,Female,divorced,flight_attendant,1,Low,9,3,3,8,3,2,2,1,8,6,10,1,1,649.7
406,25 to 35,Female,in a relation,checkin_agent,1,Low,9,3,3,8,3,3,2,1,8,6,10,1,1,648
407,51 or more,Male,single,flight_attendant,1,Low,7,2,6,4,10,5,5,10,7,2,6,4,5,722.7
408,51 or more,Female,in a relation,checkin_agent,1,Medium,3,1,10,5,8,4,2,9,7,0,6,1,4,731
409,51 or more,Male,single,flight_attendant,1,Medium,6,2,4,4,8,1,1,8,8,0,8,1,4,690.2
410,51 or more,Female,married,flight_attendant,1,Low,5,2,3,10,9,2,1,6,8,0,5,1,4,674.5
411,25 to 35,Female,married,checkin_agent,1,Medium,5,2,6,3,7,6,4,7,8,0,10,7,5,713.8
412,36 to 50,Male,married,flight_attendant,1,Low,6,4,6,7,7,7,4,5,7,6,5,6,2,657.1
413,36 to 50,Male,married,flight_attendant,1,Low,10,3,5,2,3,8,5,3,7,5,3,10,3,658.4
414,51 or more,Female,married,flight_attendant,1,Low,9,1,10,7,10,7,2,9,7,0,10,2,3,739.5
415,25 to 35,Female,single,flight_attendant,1,Medium,3,5,10,5,6,5,3,5,6,5,5,1,1,651.8
416,25 to 35,Female,divorced,checkin_agent,1,Medium,2,5,5,6,5,2,2,4,5,5,5,1,1,634.4
417,25 to 35,Female,single,checkin_agent,1,Low,0,1,9,5,5,2,2,10,9,0,10,2,5,714.6
418,51 or more,Female,in a relation,flight_attendant,1,Low,10,1,10,10,5,10,8,10,8,0,5,8,5,780.7
419,51 or more,Female,in a relation,checkin_agent,1,Low,0,1,7,3,10,6,4,1,9,0,10,5,4,700.9
420,51 or more,Female,married,flight_attendant,1,Low,10,0,10,10,10,5,6,10,4,0,10,3,5,781.6
421,51 or more,Female,in a relation,checkin_agent,1,Low,10,1,10,10,10,10,8,10,6,0,10,6,5,799
422,36 to 50,Male,divorced,checkin_agent,1,Medium,9,1,10,10,8,3,5,8,8,0,4,10,3,734.4
423,36 to 50,Female,divorced,checkin_agent,1,Low,8,4,3,5,2,4,1,5,8,0,4,0,3,628.4
424,51 or more,Female,married,flight_attendant,1,Low,4,1,4,5,8,2,3,2,7,0,5,3,4,678.6
425,51 or more,Male,single,checkin_agent,1,Medium,4,4,5,6,8,5,1,8,6,5,10,1,5,681.3
426,36 to 50,Male,in a relation,checkin_agent,1,Low,5,3,10,5,10,10,3,8,6,3,10,5,1,693.2
427,36 to 50,Female,in a relation,checkin_agent,1,Low,7,1,6,8,10,4,3,7,7,0,0,1,4,659.2
428,25 to 35,Male,single,checkin_agent,1,Medium,4,4,5,0,1,3,2,5,6,0,9,3,1,607.6
429,51 or more,Male,divorced,checkin_agent,2,High,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
430,51 or more,Male,married,flight_attendant,1,Medium,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
431,25 to 35,Female,in a relation,checkin_agent,2,High,8,1,9,9,5,4,1,2,8,0,2,2,3,699.2
432,25 to 35,Female,single,checkin_agent,2,High,6,1,7,4,3,4,1,1,7,0,3,1,3,671.6
433,51 or more,Female,married,checkin_agent,1,Low,7,3,3,7,7,8,1,9,7,7,10,8,5,707.2
434,36 to 50,Male,in a relation,flight_attendant,1,Medium,8,1,8,4,6,3,2,4,7,0,5,1,5,680.7
435,Less than 25,Male,divorced,checkin_agent,1,Low,7,1,10,0,10,3,4,9,8,0,10,3,4,670
436,36 to 50,Male,married,flight_attendant,1,Low,1,2,2,1,2,1,2,1,8,10,7,2,2,607.2
437,Less than 25,Male,single,checkin_agent,1,Medium,10,0,0,2,1,4,7,10,10,0,5,6,5,709.7
438,25 to 35,Male,single,checkin_agent,1,Low,5,3,4,3,5,4,2,5,7,0,5,1,3,641.8
439,25 to 35,Male,single,flight_attendant,1,Medium,0,5,5,3,10,1,1,5,8,10,10,2,1,636.9
440,51 or more,Female,married,flight_attendant,1,Medium,8,1,7,8,8,7,10,5,5,2,10,8,3,719.6
441,51 or more,Male,divorced,flight_attendant,1,Medium,8,2,1,6,1,2,1,3,8,0,10,0,5,658.6
442,Less than 25,Female,married,checkin_agent,1,Low,8,4,7,5,10,4,6,3,8,0,2,1,4,655.2
443,51 or more,Male,single,flight_attendant,1,Medium,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
444,51 or more,Male,single,checkin_agent,1,Medium,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
445,51 or more,Female,in a relation,flight_attendant,1,Low,7,2,7,4,1,5,1,3,9,0,0,2,5,660.5
446,36 to 50,Female,divorced,checkin_agent,1,Low,6,3,10,10,10,3,1,1,6,0,6,0,2,649.3
447,36 to 50,Female,single,flight_attendant,1,Medium,8,1,6,1,10,2,2,6,9,0,2,3,4,673
448,51 or more,Male,married,checkin_agent,1,Medium,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
449,51 or more,Female,married,flight_attendant,1,Low,0,4,1,4,7,2,2,5,7,4,4,6,2,619.7
450,51 or more,Male,divorced,flight_attendant,1,Low,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
451,36 to 50,Male,divorced,flight_attendant,1,Medium,2,2,6,5,9,4,1,10,8,0,10,4,5,714.4
452,36 to 50,Female,divorced,flight_attendant,1,Medium,9,3,2,1,4,4,2,10,6,0,4,2,5,647.7
453,36 to 50,Female,married,flight_attendant,1,Low,7,4,3,0,3,1,4,3,8,0,3,0,2,600.8
454,51 or more,Male,single,flight_attendant,1,Medium,8,4,10,5,10,4,1,3,8,0,5,1,3,685.8
455,25 to 35,Female,married,checkin_agent,1,Medium,10,0,8,6,5,3,3,5,8,0,7,7,4,723.6
456,Less than 25,Female,married,checkin_agent,1,Medium,8,3,5,6,4,6,1,6,8,10,5,1,4,689.8
457,Less than 25,Female,divorced,flight_attendant,1,Medium,5,1,5,2,4,3,0,2,7,5,5,1,4,612.3
458,25 to 35,Female,single,flight_attendant,1,Low,10,2,10,8,10,6,8,2,8,0,10,8,5,740
459,25 to 35,Male,married,flight_attendant,1,Low,5,5,7,3,10,1,1,4,6,10,5,1,1,607.4
460,51 or more,Female,in a relation,checkin_agent,1,Low,2,3,3,2,2,1,1,2,7,0,4,1,5,627.6
461,36 to 50,Female,single,checkin_agent,1,Medium,4,2,9,10,10,4,7,6,7,2,9,7,3,715.1
462,36 to 50,Female,divorced,checkin_agent,1,Medium,5,1,10,7,4,3,2,1,8,0,8,1,4,709.2
463,25 to 35,Female,in a relation,flight_attendant,1,Low,5,5,2,9,4,6,5,6,8,0,7,7,5,705.1
464,36 to 50,Female,in a relation,flight_attendant,1,Low,8,5,3,2,10,3,2,2,6,10,4,0,3,583.2
465,51 or more,Male,divorced,flight_attendant,1,Medium,2,1,5,0,10,1,0,3,7,0,2,1,2,615.9
466,25 to 35,Male,married,checkin_agent,1,Medium,6,3,6,10,2,10,3,3,10,0,10,4,2,694.7
467,36 to 50,Male,divorced,flight_attendant,1,Low,10,1,10,10,10,2,1,6,10,0,7,7,2,714
468,36 to 50,Female,divorced,checkin_agent,1,Medium,4,2,10,10,3,4,3,8,7,4,8,3,5,705.3
469,36 to 50,Male,divorced,flight_attendant,1,Low,5,3,2,0,0,7,5,7,6,0,7,1,3,642
470,25 to 35,Male,divorced,flight_attendant,1,Medium,4,2,4,0,6,0,1,3,7,3,2,1,4,600.6
471,36 to 50,Female,in a relation,flight_attendant,1,Medium,5,4,10,10,3,3,0,8,7,6,5,0,5,620.3
472,36 to 50,Female,married,flight_attendant,1,Low,9,1,10,10,4,10,3,10,8,0,10,4,5,751.8
473,Less than 25,Male,single,flight_attendant,1,Medium,5,0,2,10,4,3,1,4,8,5,4,2,5,663.9
474,25 to 35,Male,married,flight_attendant,1,Medium,8,3,10,8,10,10,3,5,5,8,10,3,3,711.1
475,36 to 50,Female,single,flight_attendant,1,Low,8,3,10,5,10,2,2,5,7,0,4,1,2,628.2
476,Less than 25,Male,divorced,checkin_agent,1,Low,8,2,10,5,10,10,10,6,7,0,10,5,1,727
477,25 to 35,Female,in a relation,flight_attendant,1,Low,10,5,5,3,2,1,1,1,3,10,5,1,0,563.7
478,36 to 50,Female,in a relation,checkin_agent,1,Medium,8,2,3,10,10,10,10,10,7,0,10,3,5,760.1
479,36 to 50,Male,in a relation,checkin_agent,1,Low,8,2,1,10,0,7,6,10,7,5,5,2,2,663.2
480,51 or more,Female,married,flight_attendant,1,Low,7,1,5,6,10,2,2,4,7,0,10,1,4,706.2
481,51 or more,Male,in a relation,flight_attendant,1,Low,8,4,6,1,7,2,1,6,7,0,6,1,4,664.1
482,25 to 35,Female,in a relation,checkin_agent,1,Low,6,2,10,4,10,3,2,8,8,1,4,3,5,681.7
483,36 to 50,Male,single,checkin_agent,1,Low,2,3,1,0,1,0,2,3,8,0,0,2,4,583.8
484,36 to 50,Male,married,checkin_agent,1,Medium,0,3,0,2,4,1,3,10,6,0,3,1,3,620.5
485,Less than 25,Female,married,flight_attendant,1,Low,2,2,7,3,4,2,1,3,7,7,3,2,3,627.8
